Sample ID	Gene Name	Ensembl ID	Gene Symbol
P09199327A1250	TEF-1	['9606.ENSP00000435233', '9606.ENSP00000343535']	[]
P09199328T0000	Oct-1	['9606.ENSP00000356840', '9606.ENSP00000355930']	[]
P09199353A1924	Cdc68	['9606.ENSP00000216297']	[]
P09199932A1357	ATM	['9606.ENSP00000278616']	[]
P09199932A1357	E14/NPAT	['9606.ENSP00000278612']	[]
P09199970A1101	C3b	['9606.ENSP00000245907']	[]
P09201980A0910	p20-CGGBP	['9606.ENSP00000381429']	[]
P09202669A0614	thymidine kinase	['9606.ENSP00000299697']	[]
P09202859A0091	placental alkaline phosphatase	['9606.ENSP00000375881']	[]
P09202859A0091	PLAP	['9606.ENSP00000231368', '9606.ENSP00000375881', '9606.ENSP00000380460']	[]
P09203586A1197	SL1	['9606.ENSP00000263663', '9606.ENSP00000339976', '9606.ENSP00000299855', '9606.ENSP00000455265']	[]
P09205113A0587	HPRT	['10090.ENSMUSP00000026723', '9606.ENSP00000298556']	[]
P09208930T0000	interleukin-1beta converting enzyme	['9606.ENSP00000433138']	[]
P09209406A1021	c-cbl	['9606.ENSP00000264033']	[]
P09209438A0994	GATA-4	['9606.ENSP00000435712']	[]
P09210478A0000	HIF-1	['9606.ENSP00000386759', '9606.ENSP00000437955', '9606.ENSP00000335203']	[]
P09211354A0000	Stromelysin-1	['9606.ENSP00000299855']	[]
P09211354A0000	matrix metalloproteinase-3	['9606.ENSP00000299855']	[]
P09211354A0000	MMP-3	['9606.ENSP00000299855']	[]
P09211913A0000	Aryl hydrocarbon receptor nuclear translocator	['9606.ENSP00000351407']	[]
P09211913A0000	CYP1A1	['9606.ENSP00000378488']	[]
P09211913A0000	aryl hydrocarbon receptor	['9606.ENSP00000242057']	[]
P09211913A0000	AhR	['9606.ENSP00000242057']	[]
P09211913A0000	erythropoietin	['9606.ENSP00000252723']	[]
P09211981A0526	p34	['9606.ENSP00000225972', '9606.ENSP00000314067', '9606.ENSP00000386616', '9606.ENSP00000261880', '9606.ENSP00000498750', '9606.ENSP00000445162']	[]
P09211981A0526	cdc2	['9606.ENSP00000378699', '9606.ENSP00000472445']	[]
P09212059A1356	PR-A	['9606.ENSP00000357709']	[]
P09215891A0000	CIN4	['4932.YMR138W']	[]
P09215891A0000	CIN1	['4932.YOR349W']	[]
P09216936T0000	leptin	['9606.ENSP00000312652']	[]
P09218436A0443	MED-1	['9606.ENSP00000300651', '9606.ENSP00000249910']	[]
P09218459A0000	Serum response factor	['9606.ENSP00000265354']	[]
P09218520A0075	IL-1R	['9606.ENSP00000386380']	[]
P09218599A0184	IL-4	['9606.ENSP00000231449']	[]
P09219526A0383	Man9-mannosidase	['9606.ENSP00000357453']	[]
P09220177A0564	CPK	['9606.ENSP00000265970']	[]
P09222115A0545	corticotropin-releasing factor	['9606.ENSP00000276571']	[]
P09223229A0565	mb-1	['10090.ENSMUSP00000003469', '9606.ENSP00000221972', '9606.ENSP00000355325', '10090.ENSMUSP00000040435', '9913.ENSBTAP00000002451']	[]
P09223479A1193	Bcl-2	['9606.ENSP00000381185']	[]
P09224655T0000	ClC	['9606.ENSP00000221804', '9606.ENSP00000309338']	[]
P09224655T0000	ClC-6	['9606.ENSP00000234488']	[]
P09224811A0000	cytochrome P450 oxidoreductase	['9606.ENSP00000419970']	[]
P09224811A0000	P450R	['9606.ENSP00000419970']	[]
P09225998A0000	Rel	['9606.ENSP00000295025']	[]
P09228042A0109	decorin	['9913.ENSBTAP00000004562', '9606.ENSP00000052754']	[]
P09228042A0109	epiphycan	['9913.ENSBTAP00000010504', '9606.ENSP00000261172']	[]
P09228042A0109	biglycan	['9913.ENSBTAP00000044462', '9606.ENSP00000327336']	[]
P09228092A1779	dUTPase	['9606.ENSP00000370376']	[]
P09230216T0000	thymine-DNA glycosylase	['9606.ENSP00000376611']	[]
P09230307A0329	GATA-1	['9606.ENSP00000365858']	[]
P09230307A0329	FOG	['9606.ENSP00000326630']	[]
P09233772A0136	p532	['9606.ENSP00000390158']	[]
P09233772A0136	RCC1	['9606.ENSP00000497402']	[]
P09233772A0136	guanine nucleotide exchange factor	['9606.ENSP00000356231']	[]
P09233772A0136	small GTP-binding protein	['9606.ENSP00000256682', '9606.ENSP00000319096']	[]
P09233801A1180	TGF-beta	['9606.ENSP00000221930']	[]
P09233809A0381	Hnf3g	['10090.ENSMUSP00000043173', '9606.ENSP00000304004']	[]
P09233809A0815	Hnf3g	['9606.ENSP00000304004']	[]
P09233811A0072	Mat1	['9606.ENSP00000357055', '9606.ENSP00000261245', '9606.ENSP00000361287', '9606.ENSP00000262374']	[]
P09234703A0192	Cdc42	['9606.ENSP00000497733']	[]
P09234703A0192	Rac	['9606.ENSP00000451828']	[]
P09234717A0000	Cbl	['9606.ENSP00000264033']	[]
P09234717A0000	c-cbl	['9606.ENSP00000264033']	[]
P09234720A1015	Src	['9606.ENSP00000362680']	[]
P09234727A0770	Gal4	['9606.ENSP00000302100']	[]
P09234727A0770	Eed	['9606.ENSP00000338186']	[]
P09235998A0788	HMG-CoA reductase	['9606.ENSP00000287936']	[]
P09236118A1455	Lrp	['9606.ENSP00000369756', '9606.ENSP00000389351', '9606.ENSP00000243077', '9606.ENSP00000378760']	[]
P09236224A0939	NGF	['9606.ENSP00000358525']	[]
P09236224A0939	p21	['9606.ENSP00000361708', '9606.ENSP00000388823', '9606.ENSP00000384849']	[]
P09238850A0785	ICER	['9606.ENSP00000265372']	[]
P09238860A0175	protein kinase A	['9606.ENSP00000309591', '9606.ENSP00000359719', '9606.ENSP00000366488']	[]
P09238860A0175	CREM	['9606.ENSP00000265372']	[]
P09238860A0175	CREB	['9606.ENSP00000387699']	[]
P09238860A1974	IL-2	['9606.ENSP00000226730']	[]
P09238860A1974	Interleukin-2	['9606.ENSP00000226730']	[]
P09238860A1974	CREB	['9606.ENSP00000387699']	[]
P09241232A0653	Ogg1	['9606.ENSP00000306561']	[]
P09241232A1154	Ogg1	['9606.ENSP00000306561']	[]
P09241232A1154	endonuclease III	['9606.ENSP00000219066']	[]
P09242375A1313	RET	['9606.ENSP00000347942']	[]
P09243840A0663	HLA-DQA1	['9606.ENSP00000339398', '9606.ENSP00000364076']	[]
P09244350A0000	BRCA1	['9606.ENSP00000418960']	[]
P09244430A0693	adducin	['9606.ENSP00000264758', '9606.ENSP00000348381', '9606.ENSP00000264436']	[]
P09247645A0000	SEC3	['9606.ENSP00000370695', '4932.YER008C']	[]
P09247645A0000	sec4	['4932.YFL005W']	[]
P09252397A0081	JUN	['9606.ENSP00000360266']	[]
P09252406A0511	SHP2	['9606.ENSP00000489597']	[]
P09252406A0511	Grb2	['9606.ENSP00000376345']	[]
P09252406A0511	Shc	['9606.ENSP00000401303']	[]
P09252406A0511	p85	['9606.ENSP00000222254', '9606.ENSP00000263433', '9606.ENSP00000262653', '9606.ENSP00000428056', '9606.ENSP00000495631', '9606.ENSP00000202556']	[]
P09254678A0106	myelin basic protein	['9606.ENSP00000380958', '10116.ENSRNOP00000070157']	[]
P09254678A0106	Gtx	['9606.ENSP00000357581']	[]
P09254678A0106	MBP	['9606.ENSP00000380958', '10116.ENSRNOP00000070157']	[]
P09255349A0836	IRA1	['9606.ENSP00000405574']	[]
P09257651T0000	Prp3p	['9606.ENSP00000315379']	[]
P09257651T0000	snRNP	['9606.ENSP00000364813']	[]
P09257651T0000	Prp4p	['9606.ENSP00000363313', '9606.ENSP00000337194']	[]
P09257887A0457	G-CSF	['9606.ENSP00000225474']	[]
P09259052A0568	cJun	['9606.ENSP00000360266']	[]
P09259052A0568	JunD	['9606.ENSP00000252818']	[]
P09259052A0568	Jun	['9606.ENSP00000360266']	[]
P09259052A0568	Fos	['9606.ENSP00000306245']	[]
P09259052A0568	JunB	['9606.ENSP00000303315', '9606.ENSP00000221486']	[]
P09259052A0568	c-jun	['9606.ENSP00000360266']	[]
P09259313A0950	PRL	['9606.ENSP00000302150', '9606.ENSP00000405890']	[]
P09259315A0809	CSEn	['9606.ENSP00000295225']	[]
P09261155A0833	IRS-1	['9606.ENSP00000304895']	[]
P09261155A0833	IRS-2	['9606.ENSP00000365016']	[]
P09261155A0833	insulin receptor	['9606.ENSP00000303830']	[]
P09263010T0000	bcl-2	['9606.ENSP00000381185']	[]
P09263010T0000	c-myc	['9606.ENSP00000478887']	[]
P09263856A0563	EGF-1	['9606.ENSP00000264263']	[]
P09263856A0563	prothrombin	['9606.ENSP00000308541']	[]
P09264466A0947	Cut9	['9606.ENSP00000348554']	[]
P09267306A0381	apo B	['9606.ENSP00000233242']	[]
P09268387A0293	ELL	['9606.ENSP00000262809']	[]
P09268631A0316	Igf2r	['9606.ENSP00000349437']	[]
P09268652A0116	novel zinc finger protein	['9606.ENSP00000471613', '9606.ENSP00000363124', '9606.ENSP00000404127', '9606.ENSP00000426103', '9606.ENSP00000492202', '9606.ENSP00000492887']	[]
P09269900A1035	EGF	['9606.ENSP00000265171']	[]
P09269900A1035	JunD	['9606.ENSP00000252818']	[]
P09269900A1035	c-Jun	['9606.ENSP00000360266']	[]
P09269900A1035	ATF3	['9606.ENSP00000344352']	[]
P09269900A1035	Raf	['9606.ENSP00000314709', '9606.ENSP00000401888']	[]
P09271394A0558	Mu1	['9606.ENSP00000311469']	[]
P09271397A1596	LDL receptor	['9606.ENSP00000454071']	[]
P09271397A1596	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P09271400A0475	E2F2	['9606.ENSP00000355249']	[]
P09271417A0585	ERR alpha	['10090.ENSMUSP00000025906', '9606.ENSP00000384851']	[]
P09271417A1011	MCAD	['9606.ENSP00000289746', '9606.ENSP00000359871']	[]
P09271417A1011	ERR alpha	['9606.ENSP00000384851']	[]
P09275159T0000	Heterogeneous nuclear ribonucleoprotein A1	['9606.ENSP00000341826', '10090.ENSMUSP00000042658']	[]
P09278441A1160	tinman	['7227.FBpp0083485']	[]
P09278441A1160	Csx	['9606.ENSP00000327758']	[]
P09278441A1777	atrial natriuretic factor	['9606.ENSP00000365663']	[]
P09278450A1338	NF1	['9606.ENSP00000351015']	[]
P09278454A1261	MMP-2	['9606.ENSP00000219070']	[]
P09278454A1261	YB-1	['9606.ENSP00000361626']	[]
P09278494A0762	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P09278494A0762	Surf-1	['9606.ENSP00000361042']	[]
P09279379A0310	H2B	['9606.ENSP00000358151']	[]
P09280747A0195	ACE	['9606.ENSP00000290866']	[]
P09282911A0277	RC3	['9606.ENSP00000441858', '9606.ENSP00000284292']	[]
P09282911A0277	neurogranin	['9606.ENSP00000284292']	[]
P09285789A0712	rac1	['9606.ENSP00000348461', '9606.ENSP00000381057']	[]
P09285789A0712	pleckstrin	['9606.ENSP00000216446', '9606.ENSP00000234313']	[]
P09285789A0712	guanine nucleotide exchange factor	['9606.ENSP00000356231']	[]
P09285789A0712	GEF	['9606.ENSP00000354837', '9606.ENSP00000266077']	[]
P09286115T0000	RPL21	['9606.ENSP00000346027']	[]
P09287036A0457	leptin	['9606.ENSP00000312652']	[]
P09287352A0930	EGF	['9606.ENSP00000265171']	[]
P09287352A0930	SHP-1	['9606.ENSP00000391592', '9606.ENSP00000254227']	[]
P09287362A0589	p50	['9606.ENSP00000339404', '9606.ENSP00000361359', '9606.ENSP00000226574', '9606.ENSP00000495631']	[]
P09287362A0589	csk	['9606.ENSP00000220003']	[]
P09287362A0589	PTP-PEST	['9606.ENSP00000248594']	[]
P09293006A1412	lipA	['9606.ENSP00000337354', '9606.ENSP00000501111', '9606.ENSP00000303070']	[]
P09294139A0729	HS12	['9606.ENSP00000268129', '9606.ENSP00000219313', '9606.ENSP00000230050', '9606.ENSP00000358963']	[]
P09294161A0650	p45 NF-E2	['9606.ENSP00000439120']	[]
P09294161A0650	NF-E2	['9606.ENSP00000439120']	[]
P09294453A0949	ORF3	['9606.ENSP00000284629']	[]
P09294471A1198	CD4	['9606.ENSP00000011653']	[]
P09301350A0946	interleukin-8	['9606.ENSP00000306512']	[]
P09303437A0875	hCRBP1	['9606.ENSP00000232219']	[]
P09303437A0875	p12	['9606.ENSP00000311368', '9606.ENSP00000420176']	[]
P09303635A0000	beta-glucocerebrosidase	['9606.ENSP00000314508']	[]
P09305592A0000	abl	['9606.ENSP00000361423', '9606.ENSP00000427679']	[]
P09305592A0000	bcr/abl	['9606.ENSP00000361423']	[]
P09305631A0770	BAG-1	['9606.ENSP00000489189']	[]
P09305755A0540	NF1	['9606.ENSP00000351015']	[]
P09305755A0540	HNF1	['9606.ENSP00000351015', '9606.ENSP00000438804']	[]
P09305755A0540	AP2	['9606.ENSP00000370532', '9606.ENSP00000256104', '9606.ENSP00000501092']	[]
P09305755A0540	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P09305870A0894	glycophorin C	['9606.ENSP00000259254']	[]
P09305870A0894	hDlg	['9606.ENSP00000345731']	[]
P09305870A0894	p55	['9606.ENSP00000360782', '9606.ENSP00000262741', '9606.ENSP00000358547', '9606.ENSP00000371798', '9606.ENSP00000414150', '9606.ENSP00000442563', '9606.ENSP00000369293', '7227.FBpp0078278', '9606.ENSP00000162749', '9606.ENSP00000327801', '9606.ENSP00000306245', '9606.ENSP00000348442']	[]
P09305944A0621	RanGAP	['9606.ENSP00000401470']	[]
P09308234A0225	Mnt	['9606.ENSP00000174618']	[]
P09308234A0225	Myc	['9606.ENSP00000478887']	[]
P09308738A1216	von Willebrand factor	['9606.ENSP00000261405']	[]
P09309457A0680	endothelin-1	['9606.ENSP00000368683']	[]
P09311796A0218	TBP	['9606.ENSP00000230354']	[]
P09311796A0218	TATA-box binding protein	['9606.ENSP00000230354']	[]
P09311810A0814	cyclin D3	['9606.ENSP00000362082']	[]
P09312025A0373	p85alpha	['9606.ENSP00000428056']	[]
P09312025A0373	PKC zeta	['9606.ENSP00000367830']	[]
P09312025A0373	phosphatidylinositol 3-kinase	['9606.ENSP00000262039']	[]
P09312025A0373	p110	['9606.ENSP00000449386', '9606.ENSP00000353401']	[]
P09312025T0000	protein kinase C zeta	['9606.ENSP00000367830']	[]
P09312028A0975	RAR	['9606.ENSP00000254066', '9606.ENSP00000461785']	[]
P09312087A0000	Src	['9606.ENSP00000362680']	[]
P09312087A0000	SHP-2	['9606.ENSP00000489597']	[]
P09312087A0000	PECAM-1	['9606.ENSP00000457421']	[]
P09314306A0571	ALB	['9606.ENSP00000295897', '9606.ENSP00000490726']	[]
P09314537A1600	EBP50	['9606.ENSP00000262613']	[]
P09314537A1600	ezrin	['9606.ENSP00000338934']	[]
P09315631A1064	POR1	['9606.ENSP00000484121']	[]
P09315631A1064	por1	['9606.ENSP00000484121']	[]
P09315632A1137	FGFR3	['9606.ENSP00000339824']	[]
P09315651T0000	AP-2	['9606.ENSP00000370532', '9606.ENSP00000256104', '9606.ENSP00000501092']	[]
P09315651T0000	R-FABP	['9031.ENSGALP00000062776']	[]
P09315678A0278	Cbf5p	['9606.ENSP00000358563']	[]
P09315678A0278	nucleolar protein NAP57	['10116.ENSRNOP00000074005', '9606.ENSP00000358563']	[]
P09315678A0278	Nopp140	['9606.ENSP00000385410', '10116.ENSRNOP00000025788']	[]
P09317131A1332	IL-4	['9606.ENSP00000231449']	[]
P09317131A1332	STAT6	['9606.ENSP00000300134']	[]
P09321657A0439	cox3	['9606.ENSP00000354982', '9606.ENSP00000354612']	[]
P09321930A0567	BRCA1	['9606.ENSP00000418960']	[]
P09321930A0567	WAF1	['9606.ENSP00000384849']	[]
P09321930A0567	CIP1	['9606.ENSP00000275730', '9606.ENSP00000384849']	[]
P09321930A0567	p53	['9606.ENSP00000269305']	[]
P09323366A0000	malate synthase	['9606.ENSP00000365533', '4932.YIR031C', '4932.YNL117W']	[]
P09323366A0000	MLS1	['4932.YNL117W']	[]
P09324988X0000	p21	['9606.ENSP00000361708', '9606.ENSP00000388823', '9606.ENSP00000384849']	[]
P09325273A1240	UBP41	['9606.ENSP00000260187']	[]
P09325278A0458	ER1	['9606.ENSP00000383820']	[]
P09325278A0458	mta1	['9606.ENSP00000333633', '10116.ENSRNOP00000006521']	[]
P09326317A0372	EXT2	['9606.ENSP00000379032']	[]
P09326317A0372	EXT1	['9606.ENSP00000367446']	[]
P09328343A0181	E2A	['9606.ENSP00000262965']	[]
P09328343A0181	HEB	['9606.ENSP00000388940']	[]
P09328476A0068	snRNP	['9606.ENSP00000364813']	[]
P09328476A0374	Prp3p	['9606.ENSP00000315379', '4932.YDR473C']	[]
P09328476A0374	Hprp3p	['9606.ENSP00000315379']	[]
P09328824A0000	erbA	['9606.ENSP00000264637']	[]
P09328833A0588	HET	['9606.ENSP00000467423', '9606.ENSP00000369948']	[]
P09331864A0230	MGA	['9606.ENSP00000219905', '9606.ENSP00000447378']	[]
P09331864A0848	MGA	['9606.ENSP00000219905', '9606.ENSP00000447378']	[]
P09333026A0397	brk	['9606.ENSP00000442460']	[]
P09333026A0851	brk	['10090.ENSMUSP00000016511', '9606.ENSP00000442460']	[]
P09333026A0851	epidermal growth factor	['9606.ENSP00000265171', '10090.ENSMUSP00000029653']	[]
P09334330A0252	TGF-beta	['9606.ENSP00000221930']	[]
P09334330A0252	daf	['9606.ENSP00000356030']	[]
P09334330A0252	DPC4	['9606.ENSP00000341551']	[]
P09334331A0910	Egfr	['7227.FBpp0071571', '9606.ENSP00000275493']	[]
P09334331A0910	EMA	['7227.FBpp0082766', '9606.ENSP00000452762', '7227.FBpp0297632', '9606.ENSP00000484824']	[]
P09334331A0910	EGF	['9606.ENSP00000265171']	[]
P09336455A0000	GAL10	['9606.ENSP00000221804']	[]
P09336455A0000	RNR3	['9606.RNR3']	[]
P09339900A0939	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P09339900A0939	c-Myc	['9606.ENSP00000478887']	[]
P09339900A0939	PEA3	['9606.ENSP00000321835']	[]
P09339900A0939	cyclin D2	['9606.ENSP00000261254']	[]
P09339900A0939	AP2	['9606.ENSP00000370532', '9606.ENSP00000256104', '9606.ENSP00000501092']	[]
P09341139A0690	beta-arrestin 1	['9606.ENSP00000409581']	[]
P09341139A0690	beta2AR	['9606.ENSP00000305372']	[]
P09341139A0690	GRK2	['9606.ENSP00000312262']	[]
P09341158A0167	mu1	['9606.ENSP00000311469']	[]
P09341182A0605	PLZF	['9606.ENSP00000338157']	[]
P09341192T0000	GLUT4	['9606.ENSP00000320935']	[]
P09341193A0362	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P09341193A0362	NGFI-A	['9606.ENSP00000239938']	[]
P09341193A0362	Egr-1	['9606.ENSP00000239938']	[]
P09343210A1112	VCAM-1	['9606.ENSP00000294728']	[]
P09343222A0415	CCR5	['10090.ENSMUSP00000107069', '9606.ENSP00000292303']	[]
P09343398A1193	pcna	['9606.ENSP00000368458']	[]
P09343433A0360	ADE2	['9606.ENSP00000382595']	[]
P09344650A0967	Casr	['9606.ENSP00000420194']	[]
P09344650A0967	rs1	['9606.ENSP00000369320', '9606.ENSP00000341963']	[]
P09345037A0886	GATA-1	['9606.ENSP00000365858']	[]
P09346925A0660	HPK1	['9606.ENSP00000465039', '9606.ENSP00000339933', '9606.ENSP00000271331']	[]
P09346925A0660	Grb2	['9606.ENSP00000376345']	[]
P09346935A0459	ZNF74	['9606.ENSP00000383301']	[]
P09346935A0927	ZNF74	['9606.ENSP00000383301']	[]
P09346938A1680	cathepsin B	['9606.ENSP00000345672']	[]
P09346953A0000	3-OST	['9606.ENSP00000002596']	[]
P09346953A0000	sulfotransferase	['9606.ENSP00000308770', '9606.ENSP00000272452', '9606.ENSP00000333310']	[]
P09346953A0000	heparan sulfate proteoglycan	['9606.ENSP00000398632']	[]
P09348226A0852	EGF	['9606.ENSP00000265171']	[]
P09348226A0852	insulin	['9606.ENSP00000380432']	[]
P09348226A0852	c-cbl	['9606.ENSP00000264033']	[]
P09348226A0852	Crk-II	['9606.ENSP00000300574']	[]
P09349501A0196	LTG19	['9606.ENSP00000252674']	[]
P09351242A0719	aba1	['3702.Q9FGC7']	[]
P09352016A1110	G-CSF	['9606.ENSP00000225474']	[]
P09352127A0953	myoglobin	['9606.ENSP00000352835']	[]
P09352127A0953	CA III	['9606.ENSP00000285381']	[]
P09353255A0159	Rip1p	['9606.ENSP00000306397', '9606.ENSP00000259808', '9606.ENSP00000372924']	[]
P09353304A0732	Tiam1	['9606.ENSP00000286827']	[]
P09353343A0919	hnRNP A1	['9606.ENSP00000341826']	[]
P09353343T0000	heterogeneous nuclear ribonucleoprotein A1	['9606.ENSP00000341826']	[]
P09354676A1714	FGFR3	['9606.ENSP00000339824']	[]
P09354676A1714	p16	['9606.ENSP00000418915']	[]
P09354684A1158	Sp1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P09358045A0000	TGF-beta	['9606.ENSP00000221930']	[]
P09358055A0590	Enh2	['10090.ENSMUSP00000142737']	[]
P09358069T0000	erythropoietin	['9606.ENSP00000252723']	[]
P09358837T0000	albumin	['9606.ENSP00000295897']	[]
P09360422A0135	pAI-1	['9606.ENSP00000223095']	[]
P09360422A0135	plasminogen	['9606.ENSP00000308938']	[]
P09360422A0135	beta-TG	['9606.ENSP00000296028']	[]
P09360422A0135	betathromboglobulin	['9606.ENSP00000296028']	[]
P09360422A0135	thrombomodulin	['9606.ENSP00000366307']	[]
P09360953A1057	PTH-1 receptor	['9606.ENSP00000402723']	[]
P09360956A0840	c-Raf	['9606.ENSP00000401888']	[]
P09360956A0840	CKIalpha	['9606.ENSP00000261798']	[]
P09360956A0840	Raf	['9606.ENSP00000314709', '9606.ENSP00000401888']	[]
P09360993T0000	mast cell protease 9	['10090.ENSMUSP00000093476']	[]
P09364750T0000	SUP35	['4932.YDR172W']	[]
P09364750T0000	SUP45	['4932.YBR143C']	[]
P09365201A2018	aromatase	['9606.ENSP00000379683']	[]
P09365272T0000	Ran-binding protein 1	['9606.ENSP00000401564']	[]
P09365431A0314	acetylcholinesterase	['9606.ENSP00000303211']	[]
P09366517A0835	WT1	['9606.ENSP00000368370']	[]
P09366517A1828	WT1	['9606.ENSP00000368370']	[]
P09367676A1115	Tbxas1	['9606.ENSP00000389414']	[]
P09368006A1332	E2F-1	['9606.ENSP00000345571']	[]
P09368006A1332	cell cycle regulatory protein	['9606.ENSP00000497402']	[]
P09368026A0000	Osteocalcin	['9606.ENSP00000357255']	[]
P09368026A0435	FGF2	['9606.ENSP00000264498', '9606.ENSP00000396198']	[]
P09368026A0435	Msx2	['9606.ENSP00000239243']	[]
P09368058A0969	CAK	['9606.ENSP00000256443', '9606.ENSP00000427552', '9606.ENSP00000498750']	[]
P09368058A0969	Cdc2	['9606.ENSP00000378699', '9606.ENSP00000472445']	[]
P09368190A1053	IFN-gamma	['9606.ENSP00000229135']	[]
P09368190A1053	IFN-alpha	['9606.ENSP00000276927']	[]
P09368419A0000	rd22	['3702.Q08298']	[]
P09368419A0628	MYC	['9606.ENSP00000478887']	[]
P09368760A0665	DSTPK61	['7227.FBpp0305420']	[]
P09368760A0665	PDK1	['7227.FBpp0305420', '9606.ENSP00000376352', '9606.ENSP00000344220']	[]
P09369450A1358	HNF-1	['9606.ENSP00000351015', '9606.ENSP00000438804']	[]
P09369450A1358	HNF-1beta	['9606.ENSP00000480291']	[]
P09369451A0693	OP-1	['9606.ENSP00000379204']	[]
P09369453A0273	Bcl-2	['9606.ENSP00000381185']	[]
P09369453A0273	Bcl-xL	['9606.ENSP00000365230']	[]
P09369482A0690	HNF1alpha	['9606.ENSP00000438804']	[]
P09369482A0690	HNF4	['9606.ENSP00000312987']	[]
P09369482A0690	G6Pase	['9606.ENSP00000253801']	[]
P09370307A0093	MYB	['9606.ENSP00000339992']	[]
P09371698A1254	SP1	['9606.ENSP00000329357', '9606.ENSP00000308970', '9606.ENSP00000323155']	[]
P09371731A0627	eIF-2alpha	['9606.ENSP00000256383']	[]
P09372451T0000	integrin beta 1	['9606.ENSP00000379350']	[]
P09372960A0456	Fal1p	['9606.ENSP00000497641', '9606.FALEC']	[]
P09372960A0456	fal1	['9606.ENSP00000497641', '9606.FALEC']	[]
P09372968A0532	Dlc-1	['9606.ENSP00000276297', '9606.ENSP00000308597', '9606.ENSP00000376297']	[]
P09372968A0996	I kappaB alpha	['9606.ENSP00000216797']	[]
P09372968A0996	Myc	['9606.ENSP00000478887']	[]
P09372968A0996	Dlc-1	['9606.ENSP00000276297', '9606.ENSP00000308597', '9606.ENSP00000376297']	[]
P09374541T0000	thymidine kinase	['9606.ENSP00000299697']	[]
P09380504A1255	ZnF20	['9606.ENSP00000335437', '9606.ENSP00000468643', '9606.ENSP00000345809']	[]
P09380507A0514	GST	['9606.ENSP00000356864', '9606.ENSP00000360002', '9606.ENSP00000241337', '9606.ENSP00000295256', '9606.ENSP00000256593', '9606.ENSP00000290765', '9606.ENSP00000345023', '9606.ENSP00000354357', '9606.ENSP00000358727', '9606.ENSP00000358851', '9606.ENSP00000360028', '9606.ENSP00000211122', '9606.ENSP00000379512', '9606.ENSP00000420168', '9606.ENSP00000311469', '9606.ENSP00000335620', '9606.ENSP00000482639']	[]
P09380707A0714	BCL6	['9606.ENSP00000384371']	[]
P09380707A0714	LAZ3	['9606.ENSP00000384371']	[]
P09382886A1061	p53	['10090.ENSMUSP00000104298', '9606.ENSP00000269305']	[]
